Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Prelude	Vangelis	spotify:track:0iOGQLRhFWK0G5NBIXaYHu	0.164	0.0512	6	-24.271	0	0.0339	0.96	0.929	0.132	0.0364	82.591	265000	4	54.40857	12	0
Rhythm Divine	Enrique Iglesias	spotify:track:067sYyLu6IdRP5bCubdSfl	0.622	0.97	9	-2.722	0	0.156	0.13	0	0.188	0.429	102.025	209467	4	21.45298	8	1
Magic Carpet Ride	Steppenwolf	spotify:track:5HRL78OfxCYsDQtRYsBF4T	0.611	0.814	4	-10.446	0	0.0552	0.157	0.00846	0.0648	0.743	111.221	267800	4	28.48238	9	0
Trains and Boats and Planes	Billy J. Kramer	spotify:track:2m4Pj6wQvhiBITHzjYZpsh	0.65	0.579	5	-7.45	1	0.0322	0.437	8.8e-05	0.146	0.416	111.087	169680	4	36.1378	6	0
Bang Bang	David Sanborn	spotify:track:1TUtUzVjXu1zA4U9nNv3Pw	0.716	0.915	10	-8.153	1	0.0343	0.589	0.000871	0.351	0.96	127.074	277432	4	36.1592	8	1
Lollapalooza	Farside	spotify:track:0MeoMah3BATRcwhnkL1IdV	0.404	0.963	9	-6.665	1	0.0421	3.8e-05	0.00181	0.132	0.353	93.694	200333	4	45.63946	11	0
The Freshmen	The Verve Pipe	spotify:track:3rfDfPjgHDQ1BUaSHr9xoI	0.577	0.497	1	-9.371	0	0.0235	0.0619	1.07e-05	0.11	0.279	99.662	269467	4	60.55702	11	0
Get Over It	Eagles	spotify:track:3KSFUTxxJ2XqyrQkNwY7y8	0.507	0.915	2	-4.579	1	0.0953	0.051	0.000495	0.291	0.61	164.966	211720	4	41.23249	11	1
Expression	Salt-N-Pepa	spotify:track:1lXs8UWoQr7wMjHdxQI2XA	0.936	0.571	6	-10.834	1	0.0846	0.0347	2.81e-06	0.101	0.881	107.738	236240	4	35.86993	10	1
Streets Of Philadelphia (From "Philadelphia")	Bruce Springsteen	spotify:track:5Nj8kBJdpJJ4I9wxQyp8JH	0.708	0.19	5	-16.578	1	0.0326	0.194	0.226	0.0916	0.47	93.669	252493	4	41.74912	10	1
Love U More	Sunscreem	spotify:track:0JjMXxzPJ221NcAO3GmFdj	0.602	0.821	2	-8.844	1	0.0332	0.191	0	0.265	0.493	126.085	251693	4	30.70064	10	1
My Wave	Soundgarden	spotify:track:72sEcstXfHSj4M7H8qOSLX	0.531	0.889	9	-8.657	0	0.0438	0.000103	0.00153	0.0879	0.794	126.844	313800	5	112.88984	9	0
The Sign	Ace Of Base	spotify:track:0hrBpAOgrt8RXigk83LLNE	0.808	0.786	4	-6.897	0	0.0447	0.00928	0.0701	0.0574	0.899	96.987	191240	4	34.32193	8	1
Shine	Collective Soul	spotify:track:6emdJW80SbDBMuHci8PJJn	0.54	0.423	6	-8.799	1	0.0283	0.294	0.0884	0.152	0.353	150.135	306040	4	39.82054	12	1
Nick Of Time	Bonnie Raitt	spotify:track:1gqk2dawfdLdn4XamF27cx	0.886	0.312	9	-16.094	0	0.0579	0.37	0.00208	0.103	0.783	117.692	232867	4	25.92354	10	1
Smells Like Teen Spirit	Nirvana	spotify:track:5ghIJDpPoe3CfHMGu71E6T	0.502	0.912	1	-4.556	1	0.0564	2.55e-05	0.000173	0.106	0.72	116.761	301920	4	26.41615	12	1
Papal Breakdance	Psychic TV	spotify:track:5eWkmBjElZzBwgaDIikBUN	0.725	0.841	7	-11.429	1	0.102	0.137	0.182	0.0945	0.499	118.184	357800	4	17.93196	20	0
Wish	Nine Inch Nails	spotify:track:0XfNjyJcb7d2ZAscVM4K7J	0.516	0.989	7	-7.206	1	0.0754	0.000407	0.355	0.697	0.149	135.053	226733	4	47.11914	11	0
L'Espace au sol est redessine par d'immenses panneaux bleus	Fly Pan Am	spotify:track:1iCbWdpuCEqpL9i4cgNend	0.105	0.644	0	-10.755	1	0.0381	0.00017	0.876	0.487	0.218	85.915	810200	4	24.09589	26	0
More And More	Captain Hollywood Project	spotify:track:0JXXm3RqxU8EKzX4P8M0n3	0.661	0.847	7	-11.855	1	0.0349	0.225	0.835	0.0863	0.71	125.862	253573	4	32.54251	10	1
Landmine Spring	Quicksand	spotify:track:4kqAUoDhmGzFw8BCl2X5vA	0.37	0.726	7	-8.16	1	0.0409	0.00534	0.462	0.126	0.398	148.448	220973	4	53.36453	10	0
Outshined	Soundgarden	spotify:track:4VwPsMcRt1HPVKIdcwY9Uj	0.485	0.841	2	-6.068	0	0.0307	0.000173	0.00686	0.125	0.551	94.867	311000	4	61.72729	12	0
Crawlin'	The Clovers	spotify:track:6hlcnjLgyS3WoLiKLGdS69	0.709	0.3	3	-13.901	1	0.0701	0.623	0	0.0663	0.742	120.683	156000	4	46.18978	9	0
Hey Lover	LL Cool J	spotify:track:5wG7d4cNogw0ETKaICPEYA	0.707	0.427	5	-12.216	0	0.0701	0.339	0	0.105	0.542	88.08	284693	4	88.69317	10	1
No Diggity	Blackstreet	spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ	0.868	0.646	1	-4.674	0	0.288	0.303	0	0.284	0.67	88.641	304600	4	46.92651	13	0
Butta Love	Next	spotify:track:6fRLVZ4jKzuqyDPlIdbq9q	0.735	0.441	1	-8.412	0	0.0407	0.0972	0	0.0967	0.591	108.015	296400	4	59.51177	13	1
Happy Days	Northend & Michelle Wallace	spotify:track:0j7GkuzrnCBdU1XnuKl8ve	0.749	0.647	7	-15.669	0	0.0626	0.00338	0.037	0.0761	0.91	114.694	484093	4	70.33699	20	0
The War Song - Ultimate Dance Mix	Culture Club	spotify:track:64UNKNooeTcOGwy2zTAdcy	0.796	0.583	7	-14.085	1	0.0353	0.00831	0	0.0868	0.914	117.156	378467	4	32.20167	13	0
Baby I'm Yours	Shai	spotify:track:3xSu3S8v206qwhob9N2LGJ	0.705	0.575	2	-9.518	1	0.0381	0.215	2.09e-05	0.12	0.596	143.8	274667	4	77.05561	12	1
Masterpiece	Atlantic Starr	spotify:track:2sm3HfTCt3O6R6qUc5f6xb	0.642	0.448	5	-10.418	0	0.0259	0.492	1.74e-05	0.0646	0.299	137.831	295347	4	32.23383	14	1
Here's a Quarter (Call Someone Who Cares)	Travis Tritt	spotify:track:6BTCpaBTxlqGMOl0P6hvvX	0.648	0.572	7	-7.494	1	0.026	0.304	0	0.131	0.598	112.423	152333	3	29.59556	6	0
Still A G Thang	Snoop Dogg	spotify:track:30udk0wRASd4F30kcAbD11	0.876	0.745	11	-3.149	0	0.257	0.0886	0	0.174	0.582	98.009	259387	4	81.7422	10	1
You're a God	Vertical Horizon	spotify:track:4SKlwyLMGQdzul5S5TvCh5	0.65	0.851	5	-6.519	0	0.0303	0.00117	3.39e-05	0.0937	0.294	96.651	218760	4	40.39356	8	0
Dreams	The Cranberries	spotify:track:4JGKZS7h4Qa16gOU3oNETV	0.551	0.643	4	-13.091	1	0.0353	0.00313	0.00385	0.421	0.514	128.661	271560	4	33.38657	15	1
Pocket Full of Rainbows	Jan & Dean	spotify:track:5obt1hqMSHTfDMFwzYMKQC	0.553	0.656	2	-7.167	1	0.0616	0.882	0.0701	0.557	0.606	61.665	179040	4	27.99221	11	0
Perfect	The Smashing Pumpkins	spotify:track:5DuaMIvmPyT3oEvuccx6JO	0.644	0.912	7	-6.327	1	0.0436	0.00911	0.647	0.449	0.54	114.289	202853	4	50.8842	9	1
Jerk-Off - Live	TOOL	spotify:track:3jK6mKpZLZSIPZRNCYIm3Q	0.226	0.982	2	-5.193	1	0.206	0.00203	0.757	0.222	0.236	168.063	265000	4	16.99868	16	0
All Join Hands - Live	The Buckinghams	spotify:track:4KqlxSxB0LfMsp2uFv8UoG	0.427	0.448	10	-9.236	0	0.0289	0.126	0	0.0812	0.211	172.182	257800	3	59.52199	9	0
It Had Better Be Tonight (Meglio Sta Sera)	Buddy Greco	spotify:track:50PqSs4mt6MgVfqMUIwIk6	0.559	0.673	3	-11.788	1	0.0461	0.522	0	0.112	0.8	113.283	119907	4	45.79431	6	0
I Finally Found Someone (From "The Mirror Has Two Faces")	Barbra Streisand & Bryan Adams	spotify:track:2WthqeuPLwn0CHwCMrlt6L	0.562	0.224	6	-15.069	1	0.0289	0.674	0	0.127	0.0707	139.009	221973	4	72.21005	8	1
Only When I Sleep	The Corrs	spotify:track:36DztiNpSIH5ZHTwmqthHW	0.495	0.769	9	-4.581	1	0.0282	0.0753	0	0.284	0.442	145.031	261413	4	35.30558	14	0
Say Those Magic Words	The Birds	spotify:track:4fBmsJ55DyqxKm4VCBupcZ	0.472	0.941	2	-2.595	1	0.0651	0.522	6.45e-06	0.224	0.845	129.594	193320	4	49.72458	8	0
All Star	Smash Mouth	spotify:track:3cfOd4CMv2snFaKAnMdnvK	0.731	0.867	11	-5.881	1	0.032	0.0395	0	0.0861	0.776	104.019	200373	4	55.21196	9	1
Unwanted Sign Upon Your Heart	Hank Snow & His Rainbow Ranch Boys	spotify:track:4hyYcs87OT2wRgd4HIUqBh	0.589	0.625	2	-8.892	1	0.0366	0.844	3.47e-06	0.319	0.773	115.496	143453	4	34.08845	9	0
Looking For The Magic	Dwight Twilley Band	spotify:track:3kJXrEVUCdPQ3e4e5k9OHC	0.643	0.739	5	-10.595	1	0.034	0.322	1.01e-05	0.059	0.964	133.42	198107	4	39.56545	6	0
Sometimes	My Bloody Valentine	spotify:track:5KBKqxYY263Tr0haAu3fMz	0.351	0.651	7	-17.989	1	0.0789	6.79e-05	0.889	0.0916	0.0395	128.453	319227	4	27.11827	14	0
Changes	2Pac	spotify:track:1ofhfV90EnYhEr7Un2fWiv	0.865	0.665	7	-6.289	1	0.073	0.0453	0	0.224	0.331	111.113	268827	4	28.89695	12	1
I Fell In Love	Rockell	spotify:track:7yhDrZHrOrYuoLr4Po7bsT	0.825	0.858	9	-7.586	1	0.08	0.0102	0.0373	0.0543	0.92	135.027	273093	4	31.03299	14	1
Throat Locust	Tad	spotify:track:4duKYWKr0XMTMRcUzP2SKm	0.315	0.941	2	-7.606	1	0.057	2.78e-06	0.0116	0.237	0.433	175.34	244627	4	38.1916	14	0
(I Could Only) Whisper Your Name	Harry Connick, Jr.	spotify:track:68EKUNtzGVapUS30PJDVKs	0.682	0.572	5	-7.067	0	0.045	0.191	0.204	0.0504	0.844	89.083	290333	4	31.29211	12	1
The Sea	Morcheeba	spotify:track:7MRI6ZNv3neLVYy2kQ91nQ	0.538	0.742	11	-7.924	0	0.038	0.0188	0.09	0.0749	0.273	150.029	348053	4	52.04785	14	0
Full Blown 426 Hemi	The Untamed Youth	spotify:track:1HlF0GRc7r8Lig7PmSxsH6	0.464	0.946	6	-5.493	0	0.114	0.573	0.00101	0.684	0.913	171.258	128040	4	25.57146	8	0
It's Over Now	L.A. Guns	spotify:track:3rluVnhSc8jYfRhIRxxr6h	0.57	0.683	9	-10.964	1	0.0325	0.0198	1.69e-05	0.0849	0.514	94.728	251067	4	21.76276	14	1
Can U Get Wit It	Usher	spotify:track:5oDDFHXz3YfhkmyPeOuFxV	0.619	0.527	5	-9.376	0	0.0628	0.0692	0	0.333	0.242	124.356	295600	4	31.95058	11	1
I Want It All	Warren G Featuring Mack 10	spotify:track:7GFytG8skEsUMTtNcqCxx7	0.864	0.641	6	-2.988	0	0.279	0.0473	0	0.584	0.678	93.526	307827	4	19.68638	11	1
In the Midnight Hour	Bob Hocko	spotify:track:2qmOQprW6muPhtyuPEyOhC	0.573	0.793	6	-6.516	0	0.0413	0.0193	0.0343	0.153	0.868	118.339	163760	4	33.11688	9	0
Une histoire de plage	Brigitte Bardot	spotify:track:2gBySoyAkqPUoOmoGgtUpK	0.557	0.137	0	-20.348	0	0.0419	0.909	0.00262	0.112	0.549	94.711	113493	4	32.09776	5	0
What's My Age Again?	blink-182	spotify:track:5JZcX7TTLx4l0xFIXJ3DBt	0.403	0.956	6	-7.376	1	0.0732	0.017	7.09e-05	0.0893	0.561	157.706	148573	4	39.43566	6	0
Lions	Tones On Tail	spotify:track:5da1FAYjU6rxJCtC7I485I	0.68	0.367	4	-17.889	1	0.0872	0.154	0.00277	0.106	0.749	72.259	238173	4	41.03153	9	0
Dream About You/Funky Melody	Stevie B	spotify:track:77FpiIZMdHmJ2C0pyBvbBH	0.805	0.451	4	-17.401	0	0.111	0.000532	0.695	0.103	0.465	128.005	369333	4	31.39992	13	1
Big Deal	LeAnn Rimes	spotify:track:0rzXtJ0DE4wTbSeOfBhp1F	0.498	0.806	2	-5.297	1	0.0394	0.00472	0	0.127	0.677	151.781	188267	4	18.37023	10	1
Love Gets Me Every Time	Shania Twain	spotify:track:0sWuCk3I32giCWbub1ySZC	0.737	0.693	2	-7.045	1	0.0273	0.264	1.1e-06	0.273	0.962	123.055	213827	4	33.99331	9	1
Hey Man Nice Shot	Filter	spotify:track:5pQEExRHWM9XnghO6bhdLJ	0.479	0.588	2	-10.773	1	0.0339	0.00214	0.709	0.319	0.305	177.014	314440	4	29.02615	11	1
Shout, Pts. 1 & 2	The Isley Brothers	spotify:track:5TUa3AsgSh3kJIuXn42wig	0.467	0.831	10	-7.661	1	0.0683	0.549	0	0.95	0.547	137.355	267333	4	22.08032	15	0
Bump N' Grind	R. Kelly	spotify:track:0DBIL8arX0Zo6eAuxNIpik	0.621	0.481	11	-8.016	1	0.0371	0.0984	0	0.241	0.679	65.004	256133	4	30.09277	8	1
Diamonds, Fur Coat, Champagne	Suicide	spotify:track:18npeTqIYdYU9At29c1VMJ	0.675	0.793	8	-13.145	1	0.0304	0.131	0.843	0.288	0.914	139.048	201627	4	17.45101	9	0
That's Where I Went Wrong	The Poppy Family	spotify:track:3P6JWWqtWFKPB8Gr47TI3C	0.581	0.83	0	-7.966	1	0.0547	0.0224	0.00312	0.217	0.783	102.965	152933	4	38.2907	8	0
Feel So High	Des'ree	spotify:track:2HWyXrAd2voTlSFVVqFAVi	0.606	0.532	5	-10.426	1	0.0657	0.632	0	0.164	0.433	161.085	233267	4	38.5775	9	1
She Talks To Angels	The Black Crowes	spotify:track:5NK8jad728pj6YeqM5VJD4	0.583	0.526	4	-5.781	1	0.0291	0.0634	0.000123	0.218	0.313	160.067	329400	4	32.31796	14	1
Nowhere Near	Yo La Tengo	spotify:track:6zqfL2Io4GGtVTz1Agrow1	0.43	0.233	9	-15.242	1	0.0288	0.832	0.845	0.099	0.0848	81.171	363973	4	23.66759	9	0
Puzzle Pieces	Tiger Trap	spotify:track:5lLKxcnQpr3mnx22LaJttc	0.38	0.878	2	-7.118	1	0.0473	0.00534	0.379	0.345	0.769	140.592	150107	4	45.41028	4	0
Light In Your Eyes	Blessid Union Of Souls	spotify:track:1yckLYhD232gkDZG86QhAn	0.471	0.454	11	-9.118	1	0.0309	0.546	0	0.114	0.36	170.995	256200	3	27.60281	14	1
Wandering Star	Portishead	spotify:track:7h14W1uQK7sjpVI1oVTobt	0.639	0.37	6	-10.883	1	0.0723	0.504	0.587	0.117	0.707	80.152	293200	4	52.25941	14	0
Every Morning	Sugar Ray	spotify:track:2ouURa1AIXp3AvkS52Jry5	0.833	0.679	8	-4.496	1	0.0365	0.0834	0.00258	0.0769	0.975	109.916	219867	4	33.49699	9	1
Right Down to It	Damian Dame	spotify:track:31tcr4OcLi2TXE5u4Iwhjc	0.743	0.584	1	-11.274	0	0.0281	0.104	0	0.0755	0.818	91.914	294267	4	46.26699	12	0
Regret	New Order	spotify:track:1UVll7jjUlqSGxCZ6uXVaD	0.506	0.931	5	-5.635	1	0.0305	0.00146	0.0227	0.27	0.865	129.568	248973	4	42.28143	11	1
I'm Only Shooting Love - American Remix	Time Bandits	spotify:track:2O9Bb1XxHc7WCCYGDVZDqF	0.75	0.661	2	-13.449	0	0.063	0.00915	0.224	0.0747	0.884	118.474	438667	4	36.17112	18	0
Wine Wine Wine	The Ready Men	spotify:track:2Mj7bOHjkQFhz0uaXiR3Qp	0.359	0.864	4	-6.07	1	0.0512	0.58	1.43e-06	0.131	0.96	177.373	175667	4	30.23397	8	0
Human Nature	Madonna	spotify:track:4Cna7QxOOTNnylVHLtShCi	0.691	0.571	10	-7.737	0	0.0347	0.0313	0.206	0.118	0.641	92.528	293933	4	42.90385	12	1
Home For The Holy Day	Six Finger Satellite	spotify:track:5j7LIfbrnFoKSU8wmF7RYs	0.342	0.908	9	-9.985	1	0.07	3.92e-05	0.729	0.317	0.619	168.769	170507	4	45.7583	9	0
Fly On the Wall	The Jesus Lizard	spotify:track:1Sbixy29J3ii37kXrJvwgQ	0.484	0.759	9	-10.01	1	0.0289	2.22e-05	0.000223	0.0926	0.873	129.547	185960	4	37.39795	10	0
How Can We Be Lovers	Michael Bolton	spotify:track:0ZUjPkZKjzRi6bgIuJovfY	0.399	0.708	0	-10.541	0	0.0387	0.118	0	0.179	0.688	207.424	235627	4	29.4765	13	1
Move It To The Rhythm	Technotronic Featuring Ya Kid K	spotify:track:1sKKqbK0zlQSYRzHggEtvO	0.624	0.976	5	-5.872	0	0.0437	0.00197	0.000967	0.329	0.902	136.981	209893	4	37.79214	7	1
Minor Bash	Lou Donaldson	spotify:track:16hXGWBfJjR9brFNleOnUq	0.705	0.464	1	-13.613	1	0.0467	0.44	0.294	0.151	0.735	96.194	375227	4	89.62401	14	0
Funky Pullett - Live At The It Club, Los Angeles, CA/1970	Gene Harris & The Three Sounds	spotify:track:2bZE4AfbPLP3GzyEqfE8wc	0.644	0.386	0	-16.951	1	0.0333	0.441	0.968	0.0761	0.688	92.259	465360	4	38.31103	24	0
Somebody Love Me	Michael W. Smith	spotify:track:5MtTg40bqOXNVcrZJ0CRYE	0.441	0.538	9	-8.597	1	0.0253	0.241	0	0.105	0.302	151.82	238267	4	33.07167	14	1
After The Rain	Nelson	spotify:track:3VWGHiQO7fArciqoKB2DSx	0.461	0.867	3	-5.879	1	0.0684	0.0109	0.000164	0.33	0.611	125.441	245862	4	38.8424	11	1
Choir Practice	Lipps Inc.	spotify:track:59qnrsqtPt8vbhnDE00toq	0.794	0.414	0	-14.664	1	0.0401	0.0263	0.345	0.028	0.973	136.793	356640	4	46.89621	18	0
Money City Maniacs	Sloan	spotify:track:0B6Xcr7eu0nsGOiXuLI5NH	0.452	0.694	4	-5.266	1	0.044	0.00966	0.000334	0.357	0.385	126.22	233916	3	35.97412	9	0
When We Dance	Sting	spotify:track:4rwjuEJmy7XfPcDQZmSmpX	0.65	0.323	11	-10.954	1	0.0258	0.709	0.0768	0.0829	0.318	84.02	256707	4	31.25828	14	1
Turiya & Ramakrishna	Alice Coltrane	spotify:track:4DVu7YgHVJaeN0C7HNpy2q	0.418	0.295	6	-14.667	1	0.0303	0.913	0.896	0.248	0.132	109.621	498147	4	110.96627	18	0
What It Takes	Aerosmith	spotify:track:2fAYTT9kcUm8tnUrhD80sC	0.522	0.738	0	-6.423	1	0.031	0.0286	5.8e-06	0.4	0.461	142.702	310533	4	29.65034	17	1
Po Pimp	Do Or Die (Featuring Twista)	spotify:track:66AMCAjrOk7c957i3ej06f	0.81	0.428	0	-14.248	1	0.272	0.0623	0	0.116	0.649	142.075	234827	4	40.74881	11	1
I Don't Have The Heart	James Ingram	spotify:track:5In7xBveNACCRX2uWNoPuW	0.487	0.423	2	-8.181	1	0.0243	0.658	0	0.109	0.334	88.883	253507	4	53.02386	9	1
Forever Tonight	Peter Cetera & Crystal Bernard	spotify:track:3UcWAPvNQr4FaHdQPHzMPj	0.601	0.527	1	-8.894	1	0.0246	0.601	0.000966	0.177	0.284	105.953	274453	4	18.59093	11	1
Excuse Me While I Drink Myself to Death	Spent	spotify:track:2wOmDW0ne0pGGHNY2V5VV6	0.465	0.698	9	-8.803	1	0.0323	0.0923	0.0149	0.0981	0.759	81.484	227533	4	68.26505	9	0
Home Alone	R. Kelly Featuring Keith Murray	spotify:track:4UDQEazTqhCICqssWtMZEO	0.887	0.643	4	-2.578	0	0.214	0.0447	0	0.132	0.513	99.533	299560	4	16.40166	13	1
All Day and All of the Night	The Remains	spotify:track:7ISfHKinKsCqvMEO5Mthsv	0.461	0.87	0	-7.493	1	0.189	0.00629	0	0.0568	0.647	140.354	180667	4	18.32804	10	0
Frozen	Madonna	spotify:track:2II03llydk4YnkBBvoYB3B	0.602	0.616	1	-10.917	1	0.0353	0.662	0.0153	0.149	0.31	108.017	367333	4	36.61666	14	1
The Good, The Bad And The Ugly - From the film "The Good, The Bad And The Ugly" released through United Artists	Hugo Montenegro & His Orchestra	spotify:track:3iEABTE7uVYkVQA8wCUnVZ	0.531	0.648	0	-10.648	1	0.0412	0.649	0.501	0.442	0.589	116.572	165693	4	29.62979	9	0
Sealed With A Kiss	Brian Hyland	spotify:track:6oM4ryXpuZmbFfBv2sEe7v	0.449	0.362	5	-10.38	0	0.0279	0.743	0	0.132	0.6	90.822	162160	4	32.88411	7	0
The Greatest Romance Ever Sold	Prince	spotify:track:3A8pzjcWgAHry1Ix19z7ip	0.844	0.457	8	-6.859	1	0.0422	0.37	4.88e-06	0.0768	0.594	90.022	333227	4	39.37613	13	1
The Way You Look Tonight	Bryan Ferry	spotify:track:6c9FQiAlvzMaTc3HrLqSRx	0.806	0.485	8	-10.445	1	0.0672	0.728	0.000847	0.225	0.874	104.832	216267	4	28.36158	11	0
100%	Sonic Youth	spotify:track:5bNpYsNWgvF3kLC54vplp8	0.448	0.88	7	-9.894	1	0.0581	0.00146	0.005	0.41	0.404	117.033	149360	4	52.31355	5	0
This Is How We Do It	Montell Jordan	spotify:track:1yRBHnXfl6wjCnM6dYRXq0	0.775	0.613	0	-9.831	1	0.145	0.0413	0	0.5	0.789	103.65	277014	4	33.81984	9	0
God Bless The Child	Shania Twain	spotify:track:5VlcN32sMteWvg1Qg57Av6	0.413	0.0223	4	-14.562	1	0.0479	0.911	0	0.179	0.339	144.587	90733	5	19.61251	5	1
Got the Life	Korn	spotify:track:2IdHMVUxMbLHW5HU4OvOcZ	0.482	0.878	11	-6.154	0	0.0549	1.26e-05	0.647	0.409	0.538	123.543	225173	4	55.44259	9	0
Walk, Don't Run	The Ventures	spotify:track:74Qp7hzjPFQZUBMpNDqUIM	0.466	0.861	0	-8.61	1	0.0318	0.566	0.0595	0.22	0.955	154.928	126733	4	40.74485	5	0
Bob	NOFX	spotify:track:5XhMeCYrRhQjL4sUoOmUCE	0.571	0.854	0	-6.191	1	0.0694	0.0227	0	0.446	0.767	90.396	122160	4	33.91969	6	0
A Serious Of Snakes	Wire	spotify:track:0Rlu3L7ucT3HatJcKwfWQs	0.583	0.632	2	-14.25	1	0.041	0.254	0.0101	0.342	0.847	116.668	284227	4	48.14351	14	0
And So It Goes	Billy Joel	spotify:track:1u7kQUb3lQcpHaYRfia13A	0.433	0.0871	0	-14.532	1	0.0341	0.91	1.98e-05	0.113	0.336	135.498	217573	4	51.08649	10	1
Screwdriver	The White Stripes	spotify:track:0eDZk3A2CW8dGeGkYFajoX	0.504	0.929	2	-3.41	1	0.181	0.209	0.000208	0.0609	0.755	95.401	194240	4	18.96074	10	0
Superman's Dead	Our Lady Peace	spotify:track:1612JQ4JxS8bm5ky53N3bH	0.247	0.869	1	-8.382	1	0.0542	0.0104	8.59e-06	0.0954	0.601	175.26	255327	4	30.21823	8	0
Mode for Trane	Billy Gault	spotify:track:2s5rbNgSrKr44aG01aA80w	0.388	0.136	1	-17.568	1	0.0353	0.505	0.0296	0.0744	0.397	82.272	679600	4	24.6059	26	0
Teche	Chris & Cosey	spotify:track:36nScwR3olyVWhMXv8DoFV	0.231	0.15	0	-30.125	1	0.0533	0.903	0.937	0.125	0.0362	112.483	754747	4	36.83941	26	0
Do It To Me	Lionel Richie	spotify:track:1tKxrKBYIIykuLvipSWfgy	0.686	0.536	0	-9.908	1	0.0274	0.161	4.97e-05	0.063	0.558	91.503	363333	4	19.99232	15	1
I'm Still In Love With You	New Edition	spotify:track:46LEQkbfPT5x2ZanS3STg5	0.741	0.519	8	-4.683	0	0.0351	0.426	0	0.318	0.418	134.294	279667	4	37.79231	11	1
Send Me An Angel	Scorpions	spotify:track:1bKQ48M9onID2kbSpRy8kK	0.153	0.417	1	-11.587	1	0.0318	0.434	0.000622	0.211	0.166	80.87	273333	3	37.08152	10	1
No Time	Lil' Kim Featuring Puff Daddy	spotify:track:5Pe9H08rkbraYpP3dllcfe	0.627	0.814	5	-5.863	0	0.304	0.256	1.15e-06	0.285	0.799	90.42	300667	4	20.37515	12	1
I've Been Thinking About You	Londonbeat	spotify:track:02KLiEs31kxh1krQJezlTL	0.63	0.595	11	-14.986	0	0.038	0.0434	0.0363	0.0902	0.878	113.561	317933	4	37.32531	13	0
Catch The Breeze	Slowdive	spotify:track:0ChyPbRdUbMuu349rT2pZy	0.253	0.476	9	-11.949	1	0.0345	8.07e-05	0.845	0.0561	0.169	92.798	257333	4	47.00201	8	0
The Arms Of The One Who Loves You	Xscape	spotify:track:6Zyk31Yyk7AUU1TTJn7plb	0.657	0.456	0	-8.917	1	0.0345	0.311	0	0.0922	0.182	115.4	260427	4	35.65098	11	1
You Could Be Mine	Guns N' Roses	spotify:track:0dlTGl67UFWcKupzkxZYOn	0.35	0.985	10	-5.676	0	0.122	0.00876	0.551	0.36	0.323	151.007	343640	4	79.15131	15	1
Hope Of Deliverance	Paul McCartney	spotify:track:3gcAVW0ZYaajy5PK9dAhut	0.638	0.786	9	-10.915	0	0.0341	0.181	5.3e-06	0.104	0.812	159.996	202000	4	23.39857	8	1
Make My Day	MotÃÂÃÂÃÂÃÂ¶rhead	spotify:track:3rNWJumdvy6JJUZGC7ejPY	0.216	0.997	1	-6.804	1	0.121	0.0543	0.0907	0.275	0.0363	115.744	263918	4	28.82454	13	0
Run To You	Whitney Houston	spotify:track:6M1M6cRtVkm5d0qTzkSEuK	0.372	0.363	8	-10.212	1	0.031	0.632	0	0.157	0.145	77.079	264333	4	30.4877	11	1
My Body	LSG	spotify:track:6PyLw3l6ndolBrTPQp3Ibm	0.721	0.431	1	-6.633	1	0.045	0.244	0	0.0886	0.318	119.76	247133	4	32.06467	13	1
Time And Chance	Color Me Badd	spotify:track:20DRw0Qh9ges1gjlMI8eKM	0.697	0.451	2	-7.657	1	0.0776	0.027	6.26e-06	0.13	0.249	180.53	263200	4	15.81051	16	1
Too Young to Die - 12" Version	Jamiroquai	spotify:track:5njYZbR81SVCYP6GYHVAzG	0.799	0.6	8	-11.759	1	0.0643	0.233	0.00258	0.414	0.758	101.874	362440	4	41.9764	20	0
Aquatic Dance	Vangelis	spotify:track:3FqkOf0gZvWbUmmAUA9Ao8	0.514	0.343	1	-16.423	0	0.0321	0.725	0.98	0.169	0.0793	119.788	223867	4	53.12094	7	0
Sentimental	Kenny G	spotify:track:5I7uF6AdRy5SbtHE6k1QJo	0.426	0.269	8	-14.857	1	0.029	0.0348	0.0593	0.101	0.135	139.813	395040	4	55.74302	19	1
Don't Push It Don't Force It	Leon Haywood	spotify:track:2krg5rJxl3xcz96HBosta7	0.904	0.453	8	-13.765	0	0.0321	0.326	0.0994	0.0566	0.971	113.998	326640	4	39.28035	17	0
Cheated (To All The Girls)	Wyclef Jean Featuring Queen Pen & The Product	spotify:track:7HOSAYbNhvlQCjazxUXNTh	0.667	0.451	9	-11.926	1	0.0367	0.623	1.03e-05	0.195	0.644	93.008	276573	4	39.41906	8	1
Give Me...A Reason	Buffy	spotify:track:4KazaC4HTYKJarG7jfaLYY	0.691	0.731	0	-9.675	1	0.0371	0.0079	1.11e-05	0.108	0.83	123.044	304160	4	34.7954	10	1
Listen To Your Heart	Roxette	spotify:track:78TnMTAFmWUWWCgNXR7D3K	0.539	0.583	1	-4.935	0	0.0275	0.108	0	0.111	0.337	86.063	328093	4	23.44252	12	1
